metabolite,platform_name,super_pathway,sub_pathway,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
uridine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Uracil containing",300,OLTT,-0.83398682333435,-1.20638953439352,1.13567268768596e-36,35.9447468186377,1.20638953439352
cholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,240,Fasting,-0.393555737379696,-1.2063223714348,4.73060171867035e-11,10.3250836147637,1.2063223714348
n-acetylvaline,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",300,OLTT,-0.687045642670808,-1.20588885667284,4.02834489882595e-07,6.39487335310241,1.20588885667284
palmitoylcholine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Choline),180,OLTT,1.23236632026132,1.20543897764021,0.00168495611492966,2.77341140594521,1.20543897764021
propionylglycine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (also BCAA Metabolism),720,Fasting,-0.753278733980283,-1.20532710700454,8.07707457233267e-08,7.09274590743648,1.20532710700454
laurate (12:0),Metabolon HD4 [nt-ms],Lipids,Medium Chain Fatty Acid,600,Fasting,0.848118255635988,1.20502560460009,3.04546784470759e-13,12.5163459815967,1.20502560460009
kynurenate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,45,PAT,0.433900005032115,1.20494009577625,1.02226280361117e-05,4.99043744129908,1.20494009577625
ornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,45,PAT,-0.718873568060671,-1.20482225943912,1.26790770387919e-13,12.8969123593524,1.20482225943912
taurocholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,240,OLTT,0.762729445085477,1.20461939487853,2.60312171543397e-20,19.5845055248967,1.20461939487853
cysteine sulfinic acid,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",30,PAT,-1.21326754362421,-1.20420756226467,4.99125633956272e-05,4.30179012518521,1.20420756226467
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,180,OLTT,-0.640106229202153,-1.20408439912792,1.2289899990467e-17,16.9104516511872,1.20408439912792
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,1920,Fasting,-0.945038171406764,-1.20385433610211,6.61884672363683e-08,7.17921767599738,1.20385433610211
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,180,OLTT,0.675705355772295,1.2038085758625,1.3267344288499e-18,17.8772160007434,1.2038085758625
taurolithocholate 3-sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,480,OLTT,0.513570922507639,1.20347817932435,1.52326073285288e-14,13.8172257531658,1.20347817932435
glycodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,240,OLTT,0.625915203247437,1.20323501769937,8.42448271944918e-18,17.0744567562116,1.20323501769937
1-stearoyl-gpi (18:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,360,OLTT,0.129062932847202,-1.20252221327309,0.0931011771413977,1.03104482790393,1.20252221327309
3-hydroxydecanoate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",120,PAT,0.482239907410861,1.20195172538907,1.03077373299425e-29,28.9868366570216,1.20195172538907
piperine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,1920,Fasting,-0.354085888455232,-1.20184045939457,5.85156318030896e-35,34.2327281014569,1.20184045939457
pyridoxate,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Vitamin B6 Metabolism,45,PAT,1.4454832935479,1.20099720684716,1.57603202508392e-15,14.8024349618617,1.20099720684716
hydantoin-5-propionic acid,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,180,OLTT,0.57935894758355,1.20098305772924,1.85893214783867e-30,29.7307364619532,1.20098305772924
s-1-pyrroline-5-carboxylate,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,90,OLTT,1.22525571354681,1.2009803779869,3.34627989148756e-38,37.4754377363429,1.2009803779869
1-linoleoyl-gpi (18:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,180,OLTT,0.0374349505101502,-1.200632372482,0.000157575158224078,3.80251224811915,1.200632372482
1-methylhistidine,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,960,Fasting,0.144495053292801,-1.20037074545416,5.16066645749194e-12,11.287294209202,1.20037074545416
5-acetylamino-6-amino-3-methyluracil,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,480,Fasting,0.316590843966836,-1.19984363887674,3.97830240265949e-08,7.40030220793488,1.19984363887674
lysine,Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,45,PAT,-1.0427264409867,-1.19867324045612,1.09180840537489e-13,12.9618535665662,1.19867324045612
glycodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,480,OLTT,0.621026412426352,1.19834622687829,8.42448271944918e-18,17.0744567562116,1.19834622687829
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,420,OLTT,1.42791913724449,1.19751062516707,6.62118889307201e-22,21.17906402214,1.19751062516707
hydantoin-5-propionic acid,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,240,OLTT,0.575644558558127,1.19726866870382,1.85893214783867e-30,29.7307364619532,1.19726866870382
deoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,1920,Fasting,-0.874344984599208,-1.19688185135934,3.47038055348496e-19,18.4596228989219,1.19688185135934
alliin,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,840,Fasting,0.180782650035257,-1.19603261278789,6.60733033482753e-84,83.1799739800077,1.19603261278789
deoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,960,Fasting,-0.872624858559675,-1.19516172531981,3.47038055348496e-19,18.4596228989219,1.19516172531981
1-arachidonoyl-gpi (20:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,420,OLTT,0.30175563010695,-1.19481242864103,0.000435703412157405,3.36080903892739,1.19481242864103
glycochenodeoxycholate glucuronide (1),Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,300,OLTT,0.70406576039452,1.19428058984159,4.37861001423015e-19,18.3586637340064,1.19428058984159
glycolithocholate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,300,OLTT,0.509803979722565,1.19425522328134,7.85430034713241e-14,13.1048924953997,1.19425522328134
lysine,Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,120,PAT,-1.03821862460485,-1.19416542407428,1.09180840537489e-13,12.9618535665662,1.19416542407428
hexanoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),600,Fasting,0.729889174950691,1.19226679807546,3.01379064315445e-25,24.5208869197987,1.19226679807546
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca),Metabolon HD4 [nt-ms],Lipids,Sterol,480,Fasting,0.644616441649519,1.19175085411722,2.28345360324523e-09,8.64140780825636,1.19175085411722
3-hydroxymyristate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",840,Fasting,0.814300153633923,1.1917386546885,8.73598823943954e-08,7.05868795929478,1.1917386546885
lysine,Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,90,PAT,-1.03556948132832,-1.19151628079774,1.09180840537489e-13,12.9618535665662,1.19151628079774
1-arachidonoyl-gpi (20:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,480,OLTT,0.305194790844865,-1.19137326790311,0.000435703412157405,3.36080903892739,1.19137326790311
citrate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,60,PAT,-0.0242397073477622,1.19130756023443,1.21182157948148e-11,10.9165613180829,1.19130756023443
"4-androsten-3alpha,17alpha-diol monosulfate (2)",Metabolon HD4 [nt-ms],Lipids,Steroid,360,OLTT,-0.352708889841767,-1.1909883801556,2.48041110289843e-13,12.6054763333174,1.1909883801556
n-acetylglutamate,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,90,OLTT,0.561023786906791,1.19014862300475,5.10308709554176e-23,22.2921670194024,1.19014862300475
3-hydroxylaurate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",90,PAT,0.416084000445951,1.19003909461974,2.17469931027995e-31,30.6626007832674,1.19003909461974
cortisone,Metabolon HD4 [nt-ms],Lipids,Steroid,600,Fasting,-0.272752596170092,-1.18997842290729,6.47495437666516e-15,14.1887632873289,1.18997842290729
methionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",360,OLTT,-0.624736057169152,-1.18938035653748,1.98963860174699e-45,44.7012258017414,1.18938035653748
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,360,OLTT,0.660544809849461,1.18864802993967,1.3267344288499e-18,17.8772160007434,1.18864802993967
methyl-4-hydroxybenzoate sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,600,Fasting,-0.261369302883079,-1.18858589243543,1.50328115065486e-10,9.82295978803637,1.18858589243543
n-acetylglutamate,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,120,OLTT,0.55946066929358,1.18858550539153,5.10308709554176e-23,22.2921670194024,1.18858550539153
pregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,840,Fasting,-0.930115967993692,-1.18852203148219,3.2783047360797e-14,13.4843506788782,1.18852203148219
taurochenodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,180,OLTT,0.762896955663802,1.18824683548163,3.65356611103864e-18,17.4372830297176,1.18824683548163
decanoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),120,OLTT,-0.64554962550143,-1.18788681130616,2.84646906383113e-06,5.54569353185259,1.18788681130616
15-methylpalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",90,PAT,0.440517812438351,1.18676611869647,1.42734753872235e-36,35.8454702695113,1.18676611869647
spermidine,Metabolon HD4 [nt-ms],Amino Acids,Polyamine Metabolism,360,OLTT,-0.0273715665009985,-1.18671091860415,2.50786930577528e-12,11.6006950999225,1.18671091860415
deoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,840,Fasting,-0.863633238792061,-1.18617010555219,3.47038055348496e-19,18.4596228989219,1.18617010555219
1-linoleoyl-gpe (18:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,120,OLTT,0.264685617506266,1.18605513273938,2.12195673370515e-60,59.6732634755264,1.18605513273938
1-docosahexaenoyl-gpc (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,960,Fasting,0.977932808402337,1.18540795945379,7.09235928665297e-16,15.1492092719066,1.18540795945379
threonine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",840,Fasting,0.00854965946534825,-1.18539205015296,8.75873841019943e-12,11.0575584441682,1.18539205015296
15-methylpalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",480,OLTT,-0.410785497475291,-1.18527614326616,3.17035747066116e-20,19.4988917665574,1.18527614326616
dimethylarginine (sdma + adma),Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,1920,Fasting,1.40924503498271,1.18510483550214,2.38514515523721e-06,5.62248518551265,1.18510483550214
laurylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),720,Fasting,1.03457409679291,1.18507317630232,8.21595772387899e-06,5.08534180411542,1.18507317630232
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,120,PAT,0.302609188413625,1.18501977508115,1.9333545643038e-10,9.71368849196223,1.18501977508115
3-hydroxyoctanoate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",300,OLTT,0.801908729103586,1.18494234929223,6.65129080123635e-46,45.1770940639518,1.18494234929223
phenylacetylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,180,OLTT,1.03457657263481,1.18342326484873,1.49955073524128e-06,5.82403883589807,1.18342326484873
suberoyl carnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),720,Fasting,0.72151027263161,1.18211938582632,1.00578918364837e-76,75.9974930391338,1.18211938582632
caprate (10:0),Metabolon HD4 [nt-ms],Lipids,Medium Chain Fatty Acid,45,PAT,0.574517244030792,1.18181549470219,4.41378064482911e-15,14.3551892541167,1.18181549470219
spermidine,Metabolon HD4 [nt-ms],Amino Acids,Polyamine Metabolism,240,OLTT,-0.0220356852185803,-1.18137503732174,2.50786930577528e-12,11.6006950999225,1.18137503732174
arginine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,300,OLTT,-0.79242529467965,-1.18075690507661,7.0145163669061e-46,45.1540022671053,1.18075690507661
stearoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),840,Fasting,1.12917319109537,1.18004316743859,7.62683023864017e-19,18.1176559202223,1.18004316743859
octadecanedioate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",720,Fasting,0.666851691560983,1.17999729969519,1.8426762695343e-51,50.7345509570784,1.17999729969519
5-acetylamino-6-amino-3-methyluracil,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,240,Fasting,0.337043640639293,-1.17939084220428,3.97830240265949e-08,7.40030220793488,1.17939084220428
phosphate,Metabolon HD4 [nt-ms],Energy,Oxidative Phosphorylation,90,OLTT,-1.52131632185502,-1.17935843367741,4.17081800212746e-46,45.3797787606208,1.17935843367741
phenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,420,OLTT,-0.554606780000999,-1.17919405144612,9.03593666332675e-36,35.0440268218933,1.17919405144612
1-docosahexaenoyl-gpe (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,480,Fasting,1.02914811978589,1.17918675226343,7.15889686184366e-25,24.1451538944134,1.17918675226343
citrate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,600,Fasting,0.496516616619365,1.17876709803022,5.66503608915588e-08,7.24679731911544,1.17876709803022
3-hydroxy-2-ethylpropionate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",960,Fasting,1.00449950681828,1.17644041318139,7.77375654451982e-10,9.10936906455724,1.17644041318139
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,360,OLTT,-0.297022400685377,-1.17634894007594,5.7165556564671e-05,4.24286556385432,1.17634894007594
17-methylstearate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",840,Fasting,0.995035034547449,1.17616622852901,8.79003522516631e-09,8.05600938453206,1.17616622852901
n-acetylkynurenine (2),Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,840,Fasting,-0.663598581053799,-1.17611551482792,2.53874662059274e-10,9.5953806416901,1.17611551482792
1-arachidonoyl-gpe (20:4n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,720,Fasting,0.943638918867553,1.17562183074105,8.07292730821896e-15,14.0929689580556,1.17562183074105
taurocholenate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,720,Fasting,0.084860656528521,1.17547960696781,1.01923519564641e-38,37.9917255879413,1.17547960696781
palmitoylcholine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Choline),60,PAT,-0.776495532705899,-1.17507339500626,1.62503159856947e-17,16.7891381897922,1.17507339500626
n-acetylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",90,PAT,0.217914857843308,1.17502123845852,5.71487066644503e-18,17.2429935937,1.17502123845852
methionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",420,OLTT,-0.609945051963721,-1.17458935133205,1.98963860174699e-45,44.7012258017414,1.17458935133205
"bilirubin (e,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,840,Fasting,1.06049400786324,1.17427770999077,1.82879228633832e-20,19.7378356187553,1.17427770999077
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,180,OLTT,-0.265998549055781,-1.17407337764033,0.000650330354706582,3.18686597446526,1.17407337764033
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",120,Fasting,2.01798627581077,-1.17363542253352,2.6495403138587e-50,49.5768294681281,1.17363542253352
2-hydroxypalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",300,OLTT,0.0101183536662118,-1.17290068420166,2.93177270528143e-08,7.53286970274457,1.17290068420166
phenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,360,OLTT,-0.54752641174675,-1.17211368319187,9.03593666332675e-36,35.0440268218933,1.17211368319187
s-allylcysteine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,360,Fasting,0.898661580062625,-1.17208549803101,2.58077070457667e-81,80.5882505797881,1.17208549803101
2-hydroxypalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",60,OLTT,0.0112491520201506,-1.17176988584772,2.93177270528143e-08,7.53286970274457,1.17176988584772
17-methylstearate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",480,Fasting,0.989300915012458,1.17043210899402,8.79003522516631e-09,8.05600938453206,1.17043210899402
aspartate,Metabolon HD4 [nt-ms],Amino Acids,Alanine and Aspartate Metabolism,420,OLTT,-0.490520006955077,-1.16990934461621,3.71485735631264e-10,9.43005785769228,1.16990934461621
n-acetyltryptophan,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,720,Fasting,-0.571262048193971,-1.16946459876016,3.28585650058091e-14,13.4833514069286,1.16946459876016
phenylpyruvate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,30,PAT,0.843516369737462,1.16802746695809,3.3095539356645e-05,4.48023053683878,1.16802746695809
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",60,PAT,-0.00215573835546142,1.16694924769933,7.65715941298415e-07,6.11593231131553,1.16694924769933
2-hydroxyoctanoate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",360,OLTT,0.711540591042065,1.1663583030785,2.34035456242925e-26,25.6307183422302,1.1663583030785
indolepropionate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,480,Fasting,0.389731816940827,-1.16587147946342,7.0990812449561e-52,51.1487978535435,1.16587147946342
palmitoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),1920,Fasting,1.26699010530972,1.16560539543541,3.68403416003826e-24,23.4336763514808,1.16560539543541
gamma-glutamylglycine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,840,Fasting,-0.224936548655764,-1.16421353288413,3.68246335626865e-16,15.4338615660738,1.16421353288413
n-acetylkynurenine (2),Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,600,Fasting,-0.651459122617143,-1.16397605639126,2.53874662059274e-10,9.5953806416901,1.16397605639126
gamma-glutamylalanine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,1920,Fasting,-0.720760190797274,-1.16042745215846,1.36736229436194e-20,19.864116400139,1.16042745215846
caprate (10:0),Metabolon HD4 [nt-ms],Lipids,Medium Chain Fatty Acid,480,Fasting,0.798579071657207,1.16021209078574,2.15739815192493e-10,9.66606969762946,1.16021209078574
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipids,Endocannabinoid,60,PAT,0.366674270936998,1.15984642607108,4.0846174753018e-07,6.38884860893434,1.15984642607108
12-hete,Metabolon HD4 [nt-ms],Lipids,Eicosanoid,300,OLTT,-0.0733077586410793,-1.15979620229056,4.34260507292199e-10,9.36224966463949,1.15979620229056
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,480,OLTT,-0.279531899166219,-1.15885843855678,5.7165556564671e-05,4.24286556385432,1.15885843855678
carnitine,Metabolon HD4 [nt-ms],Lipids,Carnitine Metabolism,840,Fasting,-0.390586699118171,-1.15880568111438,2.9925661252415e-09,8.52395624442691,1.15880568111438
2-docosahexaenoyl-gpc (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,120,OLTT,0.00704219751305866,-1.15823836184715,0.0032300372347204,2.49079247124772,1.15823836184715
glycochenodeoxycholate glucuronide (1),Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,420,OLTT,0.667771707754796,1.15798653720187,4.37861001423015e-19,18.3586637340064,1.15798653720187
carnitine,Metabolon HD4 [nt-ms],Lipids,Carnitine Metabolism,480,OLTT,-0.632364833135549,-1.1578079721707,1.04049151827394e-35,34.982761455656,1.1578079721707
3-hydroxylaurate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",600,Fasting,0.724063627934388,1.15738841573928,2.50847954377382e-07,6.6005894362198,1.15738841573928
ribonate,Metabolon HD4 [nt-ms],Carbohydrates,Pentose Metabolism,120,OLTT,1.21317595225951,1.15676505567504,5.16176707292312e-06,5.28720159708517,1.15676505567504
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,300,OLTT,-0.275586104651964,-1.15491264404253,5.7165556564671e-05,4.24286556385432,1.15491264404253
